family,seed,policy,capacity_limit_mode,C,B,compressibility,compressibility_slack_ratio,compressibility_mean_t_slack,T_static,T_exe,normalized_makespan,QTV_proxy,Delta_max,Gamma
medium_compressibility,1,static_min,none,2,2,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,3,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,4,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,5,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,6,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,7,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,8,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,9,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,10,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,11,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,12,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,13,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,14,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,2,15,0.2125,0.68,3.4,17,18.0,1.0588235294117647,183.0,2,3
medium_compressibility,1,static_min,none,3,0,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,1,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,2,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,3,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,4,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,5,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,6,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,7,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,8,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,9,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,10,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,11,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,12,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,13,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,14,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,3,15,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,0,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,1,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,2,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,3,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,4,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,5,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,6,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,7,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,8,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,9,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,10,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,11,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,12,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,13,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,14,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,4,15,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,0,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,1,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,2,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,3,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,4,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,5,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,6,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,7,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,8,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,9,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,10,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,11,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,12,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,13,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,14,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,5,15,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,0,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,1,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,2,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,3,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,4,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,5,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,6,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,7,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,8,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,9,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,10,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,11,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,12,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,13,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,14,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,6,15,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,0,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,1,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,2,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,3,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,4,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,5,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,6,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,7,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,8,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,9,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,10,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,11,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,12,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,13,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,14,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,1,static_min,none,7,15,0.2125,0.68,3.4,17,17.0,1.0,171.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,0,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,1,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,2,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,3,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,4,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,5,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,6,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,7,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,8,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,9,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,10,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,11,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,12,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,13,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,14,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,1,15,0.3169230769230769,0.88,4.12,26,26.0,1.0,266.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,0,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,1,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,2,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,3,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,4,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,5,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,6,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,7,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,8,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,9,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,10,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,11,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,12,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,13,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,14,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,2,15,0.3169230769230769,0.88,4.12,16,16.0,1.0,173.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,0,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,1,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,2,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,3,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,4,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,5,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,6,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,7,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,8,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,9,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,10,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,11,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,12,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,13,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,14,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,3,15,0.3169230769230769,0.88,4.12,14,14.0,1.0,156.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,0,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,1,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,2,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,3,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,4,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,5,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,6,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,7,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,8,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,9,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,10,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,11,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,12,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,13,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,14,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,4,15,0.3169230769230769,0.88,4.12,14,14.0,1.0,154.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,0,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,1,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,2,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,3,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,4,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,5,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,6,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,7,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,8,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,9,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,10,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,11,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,12,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,13,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,14,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,5,15,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,0,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,1,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,2,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,3,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,4,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,5,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,6,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,7,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,8,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,9,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,10,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,11,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,12,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,13,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,14,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,6,15,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,0,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,1,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,2,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,3,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,4,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,5,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,6,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,7,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,8,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,9,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,10,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,11,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,12,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,13,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,14,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,capacity_aware_static,C,7,15,0.3169230769230769,0.88,4.12,14,14.0,1.0,152.0,0,0
medium_compressibility,3,smoothed,none,1,1,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,2,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,3,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,4,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,5,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,6,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,7,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,8,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,9,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,10,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,11,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,12,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,13,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,14,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,1,15,0.3169230769230769,0.88,4.12,14,26.0,1.8571428571428572,392.0,12,12
medium_compressibility,3,smoothed,none,2,0,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,1,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,2,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,3,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,4,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,5,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,6,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,7,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,8,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,9,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,10,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,11,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,12,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,13,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,14,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,2,15,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,3,0,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,3,1,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,3,2,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,3,3,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,3,4,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,3,5,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,3,6,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,3,7,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
medium_compressibility,3,smoothed,none,3,8,0.3169230769230769,0.88,4.12,14,14.0,1.0,202.0,0,0
